,dayname,hour,cluster,Lat,Lon
1250,Sunday,18,6,40.77380888888889,-73.87250555555555
1251,Sunday,18,7,40.74728,-73.853424
1252,Sunday,18,8,40.71736084337349,-73.95472951807228
1253,Sunday,18,9,40.675953623188406,-73.9775652173913
1254,Sunday,18,10,40.6879,-74.18215789473685
1255,Sunday,18,11,40.687538028169016,-73.9885
1256,Sunday,18,12,40.687477419354835,-73.96394838709678
1257,Sunday,18,13,40.68463333333333,-73.97775238095238
1258,Sunday,18,14,40.656035483870966,-74.00815806451612
1259,Sunday,18,15,40.74567567567567,-73.95622432432432
1260,Sunday,18,16,40.80455,-73.96479545454545
1261,Sunday,18,17,40.74622,-73.946095
1262,Sunday,19,-1,40.73275759312321,-73.9313423113658
1263,Sunday,19,0,40.74539632070291,-73.98798401976936
1264,Sunday,19,1,40.67989827586207,-73.97717586206896
1265,Sunday,19,2,40.77196030769231,-73.86864553846154
1266,Sunday,19,3,40.64531078651685,-73.7843406741573
1267,Sunday,19,4,40.71648899676375,-73.95308964401295
1268,Sunday,19,5,40.69231652173913,-74.17921217391304
1269,Sunday,19,6,40.65585423728814,-74.00805423728814
1270,Sunday,19,7,40.772730769230776,-73.88569615384615
1271,Sunday,19,8,40.67285,-74.01181818181819
1272,Sunday,19,9,40.69137906976744,-73.98981162790697
1273,Sunday,19,10,40.73865128205128,-74.03202051282051
1274,Sunday,19,11,40.70243939393939,-73.98776969696969
1275,Sunday,19,12,40.705194999999996,-73.92748
1276,Sunday,19,13,40.7446,-73.95603703703704
1277,Sunday,19,14,40.662505555555555,-73.9884
1278,Sunday,19,15,40.80608823529411,-73.96398823529411
1279,Sunday,20,-1,40.72941221674877,-73.93987152709359
1280,Sunday,20,0,40.74502325293754,-73.98932393320965
1281,Sunday,20,1,40.77155431235431,-73.8676951048951
1282,Sunday,20,2,40.64532570194385,-73.78364492440605
1283,Sunday,20,3,40.74540689655173,-73.95590344827586
1284,Sunday,20,4,40.71285214285714,-73.95063321428572
1285,Sunday,20,5,40.80150322580646,-73.96562903225806
1286,Sunday,20,6,40.691463291139236,-74.17945189873417
1287,Sunday,20,7,40.678295,-74.01253
1288,Sunday,20,8,40.73801111111111,-74.03091851851852
1289,Sunday,20,9,40.65537727272727,-74.00687878787879
1290,Sunday,20,10,40.69372,-73.99645333333333
1291,Sunday,20,11,40.68398153846154,-73.99068307692308
1292,Sunday,20,12,40.70188717948718,-73.98942307692307
1293,Sunday,20,13,40.68058333333333,-73.97682037037038
1294,Sunday,20,14,40.730332000000004,-73.95652
1295,Sunday,20,15,40.76775833333333,-73.88501666666666
1296,Sunday,21,-1,40.72799775510204,-73.94026775510204
1297,Sunday,21,0,40.743855384036145,-73.9894467996988
1298,Sunday,21,1,40.645431494252875,-73.78243678160919
1299,Sunday,21,2,40.771815606936414,-73.86831358381502
1300,Sunday,21,3,40.685648387096776,-73.97397903225807
1301,Sunday,21,4,40.71461672240803,-73.95306153846154
1302,Sunday,21,5,40.767692857142855,-73.88553571428572
1303,Sunday,21,6,40.693937777777776,-74.17794888888889
1304,Sunday,21,7,40.745068,-73.95494400000001
1305,Sunday,21,8,40.68687142857143,-73.99228857142856
1306,Sunday,21,9,40.687929411764706,-74.18223235294118
1307,Sunday,21,10,40.793529032258064,-73.97309677419355
1308,Sunday,21,11,40.702209090909086,-73.99110454545455
1309,Sunday,21,12,40.80561,-73.95584
1310,Sunday,21,13,40.67178181818182,-73.95609545454546
1311,Sunday,21,14,40.684485,-73.96119999999999
1312,Sunday,21,15,40.67787727272727,-74.01387272727273
1313,Sunday,21,16,40.73062,-73.957125
1314,Sunday,22,-1,40.731372304439745,-73.94185158562367
1315,Sunday,22,0,40.715406691449815,-73.95637026022304
1316,Sunday,22,1,40.7403925,-73.9923931521739
1317,Sunday,22,2,40.77257643097643,-73.869634006734
1318,Sunday,22,3,40.64575148063781,-73.78382733485194
1319,Sunday,22,4,40.70485294117647,-73.93011470588236
1320,Sunday,22,5,40.69070430107527,-74.18016451612903
1321,Sunday,22,6,40.6834301369863,-73.9755506849315
1322,Sunday,22,7,40.783353846153844,-73.97671538461539
1323,Sunday,22,8,40.77727,-73.95365749999999
1324,Sunday,22,9,40.680220000000006,-73.98993
1325,Sunday,22,10,40.68926111111111,-73.95447222222222
1326,Sunday,22,11,40.71845,-73.94089444444444
1327,Sunday,22,12,40.778949999999995,-73.9766
1328,Sunday,23,-1,40.72918086053412,-73.9502556379822
1329,Sunday,23,0,40.74007426035503,-73.99225177514792
1330,Sunday,23,1,40.645927402135236,-73.78315480427047
1331,Sunday,23,2,40.69439736842105,-74.17776315789474
1332,Sunday,23,3,40.71627265625,-73.95846953125
1333,Sunday,23,4,40.68788260869565,-74.18211304347825
1334,Sunday,23,5,40.774042105263156,-73.87220789473685
1335,Sunday,23,6,40.77024117647059,-73.86491176470588
1336,Sunday,23,7,40.70652830188679,-74.01089811320755
1337,Sunday,23,8,40.704521739130435,-73.9311347826087
1338,Sunday,23,9,40.709385,-73.946355
1339,Thursday,0,-1,40.722972934472935,-73.96319216524216
1340,Thursday,0,0,40.751528695652176,-73.98800226086956
1341,Thursday,0,1,40.7447693877551,-73.84372653061224
1342,Thursday,0,2,40.72519875776397,-73.99552422360249
1343,Thursday,0,3,40.754508333333334,-73.8461375
1344,Thursday,0,4,40.75006923076923,-74.00393461538462
1345,Thursday,0,5,40.769784615384616,-73.98292307692307
1346,Thursday,0,6,40.765593103448275,-73.99541379310345
1347,Thursday,0,7,40.646263636363635,-73.78257727272727
1348,Thursday,1,-1,40.73053523178808,-73.9690701986755
1349,Thursday,1,0,40.740511403508776,-74.00433333333334
1350,Thursday,1,1,40.755975438596494,-73.98571403508772
1351,Thursday,1,2,40.749752941176475,-74.00293235294117
1352,Thursday,1,3,40.730667567567565,-74.00139459459459
1353,Thursday,1,4,40.7588,-73.97247272727273
1354,Thursday,1,5,40.72231666666667,-74.00156666666666
1355,Thursday,2,-1,40.73420343137255,-73.97458382352941
1356,Thursday,2,0,40.741593333333334,-74.00505333333334
1357,Thursday,2,1,40.7504875,-74.00242916666666
1358,Thursday,2,2,40.72013888888889,-74.00421111111112
1359,Thursday,3,-1,40.734503991130815,-73.96544889135255
1360,Thursday,3,0,40.76171230769231,-73.98410461538462
1361,Thursday,3,1,40.74106623376623,-74.00355714285715
1362,Thursday,3,2,40.7473347826087,-73.99004347826087
1363,Thursday,3,3,40.718361904761906,-73.9560380952381
1364,Thursday,4,-1,40.73272472460221,-73.9618953488372
1365,Thursday,4,0,40.761646875,-73.9845265625
1366,Thursday,4,1,40.78880370370371,-73.9767962962963
1367,Thursday,4,2,40.73058183391004,-73.99601505190311
1368,Thursday,4,3,40.64176451612904,-73.78867419354839
1369,Thursday,4,4,40.716879545454546,-73.95753181818182
1370,Thursday,4,5,40.645593749999996,-73.77867708333333
1371,Thursday,4,6,40.77497419354839,-73.95520322580646
1372,Thursday,4,7,40.7568375,-73.9717125
1373,Thursday,5,-1,40.724059784946235,-73.95017913978494
1374,Thursday,5,0,40.77261121951219,-73.98299073170732
1375,Thursday,5,1,40.732525274725276,-73.99382567432568
1376,Thursday,5,2,40.64574326923077,-73.78133942307691
1377,Thursday,5,3,40.645916,-73.789548
1378,Thursday,5,4,40.774676666666664,-73.95548222222223
1379,Thursday,5,5,40.717131081081085,-73.9576581081081
1380,Thursday,5,6,40.72492,-73.94587333333334
1381,Thursday,6,-1,40.72600890868597,-73.94618856718634
1382,Thursday,6,0,40.752130093555095,-73.9827516112266
1383,Thursday,6,1,40.71578278688524,-73.95975163934426
1384,Thursday,6,2,40.68989818181818,-73.98540727272727
1385,Thursday,6,3,40.64496034482758,-73.78212068965517
1386,Thursday,6,4,40.76695,-73.92132380952381
1387,Thursday,6,5,40.713409523809524,-73.94855238095238
1388,Thursday,6,6,40.64591071428571,-73.77679285714285
1389,Thursday,6,7,40.646025,-73.789596875
1390,Thursday,6,8,40.685833333333335,-73.99824444444444
1391,Thursday,6,9,40.79866666666667,-73.96194
1392,Thursday,7,-1,40.720199256254226,-73.94679709263016
1393,Thursday,7,0,40.751446280991736,-73.98334292460785
1394,Thursday,7,1,40.64476571428572,-73.78205714285714
1395,Thursday,7,2,40.769872500000005,-73.86475
1396,Thursday,7,3,40.71718205128205,-73.96271025641026
1397,Thursday,7,4,40.69261111111111,-73.98592698412699
1398,Thursday,7,5,40.774008333333335,-73.87220416666666
1399,Thursday,7,6,40.71753541666667,-73.95486041666666
1400,Thursday,7,7,40.70287391304348,-73.98848260869566
1401,Thursday,7,8,40.74582,-73.956588
1402,Thursday,7,9,40.764086,-73.923816
1403,Thursday,7,10,40.687019047619046,-73.9982380952381
1404,Thursday,7,11,40.71179285714286,-73.95402857142858
1405,Thursday,8,-1,40.71890037537537,-73.945606006006
1406,Thursday,8,0,40.749892254819784,-73.98418373847444
1407,Thursday,8,1,40.774001923076916,-73.87225192307693
1408,Thursday,8,2,40.71459042553192,-73.96205
1409,Thursday,8,3,40.769490000000005,-73.86432
1410,Thursday,8,4,40.717014705882356,-73.95139117647058
1411,Thursday,8,5,40.70298636363636,-73.98758181818181
1412,Thursday,8,6,40.68758421052632,-73.97287368421053
1413,Thursday,8,7,40.6835,-73.96225
1414,Thursday,8,8,40.746269999999996,-73.95668500000001
1415,Thursday,8,9,40.69144736842105,-73.98655263157895
1416,Thursday,8,10,40.69557777777778,-73.99588333333332
1417,Thursday,9,-1,40.725443327841845,-73.94256433278419
1418,Thursday,9,0,40.74891651936027,-73.98494292929293
1419,Thursday,9,1,40.77399333333333,-73.87232
1420,Thursday,9,2,40.7165781512605,-73.95905462184875
1421,Thursday,9,3,40.769761038961036,-73.86442207792207
1422,Thursday,9,4,40.72642727272727,-73.94659090909092
1423,Thursday,9,5,40.702738709677426,-73.98673548387097
1424,Thursday,9,6,40.694629729729726,-73.99484054054054
1425,Thursday,9,7,40.712072222222226,-73.94802777777778
1426,Thursday,10,-1,40.72764792219275,-73.94490097259063
1427,Thursday,10,0,40.747580042765506,-73.9863959847945
1428,Thursday,10,1,40.7177213592233,-73.95761844660194
1429,Thursday,10,2,40.769528378378375,-73.86400405405406
1430,Thursday,10,3,40.773924074074074,-73.8722462962963
1431,Thursday,10,4,40.70296060606061,-73.98706666666666
1432,Thursday,10,5,40.64461111111111,-73.78948333333334
1433,Thursday,10,6,40.69249696969697,-73.98790303030302
1434,Thursday,11,-1,40.72336763875823,-73.94308457196614
1435,Thursday,11,0,40.74772088857874,-73.98641323563619
1436,Thursday,11,1,40.717534666666666,-73.96037066666666
1437,Thursday,11,2,40.645163157894736,-73.78033421052632
1438,Thursday,11,3,40.77397840909091,-73.87220227272728
1439,Thursday,11,4,40.76958235294118,-73.86433529411765
1440,Thursday,11,5,40.694994736842105,-74.17802631578947
1441,Thursday,11,6,40.800013793103446,-73.96930689655173
1442,Thursday,11,7,40.69225581395349,-73.99090697674418
1443,Thursday,11,8,40.70265555555555,-73.98843888888888
1444,Thursday,12,-1,40.73509612188366,-73.94284339796862
1445,Thursday,12,0,40.74610346943592,-73.98720118008025
1446,Thursday,12,1,40.64586451612903,-73.77677096774194
1447,Thursday,12,2,40.76942931034483,-73.86432413793104
1448,Thursday,12,3,40.773930769230766,-73.87231846153847
1449,Thursday,12,4,40.71543770491804,-73.96171967213114
1450,Thursday,12,5,40.64433392857143,-73.78489464285714
1451,Thursday,12,6,40.693234375,-73.985165625
1452,Thursday,12,7,40.80775555555555,-73.96414444444444
1453,Thursday,13,-1,40.733889380530975,-73.93484611602754
1454,Thursday,13,0,40.769677464788735,-73.86428732394367
1455,Thursday,13,1,40.74659702907712,-73.98697614833544
1456,Thursday,13,2,40.64453425925926,-73.78720555555554
1457,Thursday,13,3,40.77388591549296,-73.87251830985916
1458,Thursday,13,4,40.69205512820513,-73.98831538461539
1459,Thursday,13,5,40.715954676258995,-73.95947050359713
1460,Thursday,13,6,40.69444838709678,-74.17797741935483
1461,Thursday,13,7,40.683976470588235,-73.97603235294117
1462,Thursday,13,8,40.80526666666666,-73.96565185185185
1463,Thursday,13,9,40.70308461538461,-73.98706538461539
1464,Thursday,13,10,40.794619999999995,-73.97275499999999
1465,Thursday,14,-1,40.7383793135436,-73.94769749536178
1466,Thursday,14,0,40.7475619876869,-73.98582538258574
1467,Thursday,14,1,40.77396202531646,-73.87227215189873
1468,Thursday,14,2,40.799565217391304,-73.96690000000001
1469,Thursday,14,3,40.64503183520599,-73.78379550561797
1470,Thursday,14,4,40.77006031746032,-73.86474126984126
1471,Thursday,14,5,40.69340652173913,-74.17784565217391
1472,Thursday,14,6,40.69281587301587,-73.9888492063492
1473,Thursday,14,7,40.71697435897436,-73.95856153846154
1474,Thursday,14,8,40.702845945945946,-73.9875972972973
1475,Thursday,15,-1,40.734788255319145,-73.93705991489362
1476,Thursday,15,0,40.74780566331587,-73.98616859691349
1477,Thursday,15,1,40.64526157894737,-73.78388315789473
1478,Thursday,15,2,40.71778783783784,-73.95857162162162
1479,Thursday,15,3,40.77394242424243,-73.87215353535353
1480,Thursday,15,4,40.77308571428572,-73.88559047619047
1481,Thursday,15,5,40.76966388888889,-73.86445138888888
1482,Thursday,15,6,40.693601515151514,-74.17832575757576
1483,Thursday,15,7,40.7030976744186,-73.98866976744186
1484,Thursday,15,8,40.68784230769231,-74.18196923076923
1485,Thursday,15,9,40.80598846153846,-73.96463076923077
1486,Thursday,15,10,40.693390625,-73.987746875
1487,Thursday,16,-1,40.72968289269051,-73.94133188180405
1488,Thursday,16,0,40.74732032730405,-73.9866272794389
1489,Thursday,16,1,40.773993684210524,-73.87236
1490,Thursday,16,2,40.645531875,-73.78386624999999
1491,Thursday,16,3,40.769742028985505,-73.86454710144926
1492,Thursday,16,4,40.773049122807016,-73.88568070175438
1493,Thursday,16,5,40.695054545454546,-74.17797727272728
1494,Thursday,16,6,40.68781111111111,-74.18202962962962
1495,Thursday,16,7,40.70288163265306,-73.98826938775511
1496,Thursday,16,8,40.69258315789474,-73.98982105263158
1497,Thursday,16,9,40.717672500000006,-73.9613325
1498,Thursday,16,10,40.80843103448276,-73.96348275862069
1499,Thursday,16,11,40.6853375,-73.97631249999999
1500,Thursday,16,12,40.711033333333326,-73.96434074074074
1501,Thursday,16,13,40.791885,-73.966695
1502,Thursday,17,-1,40.72680237003058,-73.93466873088686
1503,Thursday,17,0,40.76960714285715,-73.86420064935065
1504,Thursday,17,1,40.74615636185072,-73.9872062418158
1505,Thursday,17,2,40.644602222222225,-73.78942
1506,Thursday,17,3,40.774,-73.87241411764705
1507,Thursday,17,4,40.773088709677424,-73.88570161290322
1508,Thursday,17,5,40.6949475,-74.17813
1509,Thursday,17,6,40.71620446428572,-73.96045446428572
1510,Thursday,17,7,40.703146969696974,-73.98817575757576
1511,Thursday,17,8,40.688,-74.18242608695653
1512,Thursday,17,9,40.64471612903226,-73.78213870967741
1513,Thursday,17,10,40.807385714285715,-73.9639
1514,Thursday,17,11,40.74457692307692,-73.95665
1515,Thursday,17,12,40.695476923076924,-73.99536923076923
1516,Thursday,17,13,40.69327647058824,-73.98549117647059
1517,Thursday,17,14,40.688759459459455,-73.9922972972973
1518,Thursday,17,15,40.72999130434783,-73.9575652173913
1519,Thursday,18,-1,40.73301920265781,-73.94289182724253
1520,Thursday,18,0,40.745233571664286,-73.98728962710372
1521,Thursday,18,1,40.731117391304345,-73.9579347826087
1522,Thursday,18,2,40.76970484848485,-73.86431878787879
1523,Thursday,18,3,40.64376376811594,-73.78883478260869
1524,Thursday,18,4,40.64547786885246,-73.78074016393442
1525,Thursday,18,5,40.74270476190476,-73.95207857142857
1526,Thursday,18,6,40.77400153846154,-73.87233230769232
1527,Thursday,18,7,40.71591656441718,-73.96017607361964
1528,Thursday,18,8,40.694958974358975,-74.17778205128205
1529,Thursday,18,9,40.702717647058826,-73.98846274509803
1530,Thursday,18,10,40.7456125,-73.90331666666667
1531,Thursday,18,11,40.747771428571426,-73.94336607142857
1532,Thursday,18,12,40.74419069767442,-73.92810930232558
1533,Thursday,18,13,40.772957142857145,-73.88564675324676
1534,Thursday,18,14,40.71192173913043,-73.94549130434783
1535,Thursday,18,15,40.69245,-73.98468448275862
1536,Thursday,18,16,40.688188,-73.991924
1537,Thursday,18,17,40.709021428571425,-73.95135714285713
1538,Thursday,18,18,40.69295555555556,-73.99581666666667
1539,Thursday,19,-1,40.72516687033266,-73.95051656483368
1540,Thursday,19,0,40.69463725490196,-74.17777843137254
1541,Thursday,19,1,40.744674516090726,-73.98844220401378
1542,Thursday,19,2,40.6439,-73.78924782608696
1543,Thursday,19,3,40.769622,-73.8641705
1544,Thursday,19,4,40.77317333333334,-73.88557777777777
1545,Thursday,19,5,40.774026923076924,-73.87232243589743
1546,Thursday,19,6,40.64595952380952,-73.78082222222221
1547,Thursday,19,7,40.71600511363636,-73.95948409090909
1548,Thursday,19,8,40.787332,-73.953296
1549,Thursday,19,9,40.807273170731705,-73.9636756097561
1550,Thursday,19,10,40.687896875,-74.18231875000001
1551,Thursday,19,11,40.70290833333333,-73.98867777777778
1552,Thursday,19,12,40.685827777777774,-73.98482222222223
1553,Thursday,19,13,40.74840526315789,-73.94193684210526
1554,Thursday,19,14,40.68982765957447,-73.99205319148936
1555,Thursday,20,-1,40.7318237649063,-73.94009097103918
1556,Thursday,20,0,40.64572733333333,-73.78372466666666
1557,Thursday,20,1,40.74453599729547,-73.9886371872887
1558,Thursday,20,2,40.702140298507466,-73.98987313432836
1559,Thursday,20,3,40.71119090909091,-73.9848409090909
1560,Thursday,20,4,40.73061470588235,-73.95760588235294
1561,Thursday,20,5,40.71584770114942,-73.95987873563217
1562,Thursday,20,6,40.82646666666666,-73.92478333333334
1563,Thursday,20,7,40.689033333333334,-73.98854166666666
1564,Thursday,20,8,40.76947339449541,-73.86386467889908
1565,Thursday,20,9,40.69497647058824,-74.17780294117647
1566,Thursday,20,10,40.7739950310559,-73.87219068322982
1567,Thursday,20,11,40.6787,-74.01250526315789
1568,Thursday,20,12,40.687845833333334,-74.18231250000001
1569,Thursday,20,13,40.83003670886076,-73.92789367088608
1570,Thursday,20,14,40.7466,-73.94548780487804
1571,Thursday,20,15,40.77303,-73.88566
1572,Thursday,20,16,40.677715,-73.96978
1573,Thursday,20,17,40.69414074074074,-73.99867407407407
1574,Thursday,20,18,40.68704516129032,-73.97510806451612
1575,Thursday,20,19,40.67663947368421,-73.98482368421053
1576,Thursday,20,20,40.80672105263158,-73.96339736842106
1577,Thursday,20,21,40.80495555555555,-73.95401666666666
1578,Thursday,20,22,40.67512222222222,-73.97436666666667
1579,Thursday,21,-1,40.7316756557377,-73.94531639344261
1580,Thursday,21,0,40.74351176305051,-73.98986711692697
1581,Thursday,21,1,40.68804578313253,-73.98383373493975
1582,Thursday,21,2,40.71713322981366,-73.95731894409938
1583,Thursday,21,3,40.644738888888895,-73.78951111111111
1584,Thursday,21,4,40.82855684931506,-73.9263198630137
1585,Thursday,21,5,40.6459,-73.78081593406594
1586,Thursday,21,6,40.747792,-73.94275999999999
1587,Thursday,21,7,40.70261692307692,-73.98835692307692
1588,Thursday,21,8,40.76953725490196,-73.86401274509804
1589,Thursday,21,9,40.687843478260874,-74.18207826086956
1590,Thursday,21,10,40.77400897435897,-73.87229487179486
1591,Thursday,21,11,40.84651538461538,-73.9384
1592,Thursday,21,12,40.67632666666667,-73.98112666666665
1593,Thursday,21,13,40.69468857142857,-74.17774285714286
1594,Thursday,21,14,40.74438518518519,-73.84335555555556
1595,Thursday,21,15,40.80619,-73.96378
1596,Thursday,21,16,40.680817647058824,-73.97661176470588
1597,Thursday,21,17,40.80496666666667,-73.9541
1598,Thursday,21,18,40.67343684210526,-73.99042631578948
1599,Thursday,21,19,40.70543157894737,-73.92513157894736
1600,Thursday,22,-1,40.73222439807384,-73.95118555377208
1601,Thursday,22,0,40.74102727272727,-73.99100009219988
1602,Thursday,22,1,40.786179245283016,-73.97672264150944
1603,Thursday,22,2,40.77405052631579,-73.87234210526316
1604,Thursday,22,3,40.64672959183673,-73.78774489795919
1605,Thursday,22,4,40.645102419354835,-73.78064516129032
1606,Thursday,22,5,40.744656923076924,-73.84342461538462
1607,Thursday,22,6,40.71851066282421,-73.9567204610951
1608,Thursday,22,7,40.695140625,-74.17783125
1609,Thursday,22,8,40.688335714285714,-74.18144285714286
1610,Thursday,22,9,40.737272727272725,-74.03014545454545
1611,Thursday,22,10,40.68677142857143,-73.97662142857143
1612,Thursday,22,11,40.69231,-73.99744666666668
1613,Thursday,22,12,40.70741904761905,-73.94294761904762
1614,Thursday,22,13,40.75482,-73.845655
1615,Thursday,22,14,40.70248055555555,-73.98956111111112
1616,Thursday,22,15,40.76964637681159,-73.86413623188406
1617,Thursday,22,16,40.827779166666666,-73.92617291666666
1618,Thursday,22,17,40.67665714285714,-73.98260952380953
1619,Thursday,22,18,40.80523181818182,-73.95420454545454
1620,Thursday,22,19,40.683372222222225,-73.96589444444444
1621,Thursday,23,-1,40.72981647940075,-73.95612602996255
1622,Thursday,23,0,40.73876216053108,-73.99305642727822
1623,Thursday,23,1,40.64520534351145,-73.78517557251908
1624,Thursday,23,2,40.75473111111111,-73.84560444444445
1625,Thursday,23,3,40.71751904761905,-73.9580645021645
1626,Thursday,23,4,40.695074999999996,-74.17784
1627,Thursday,23,5,40.776715625,-73.953
1628,Thursday,23,6,40.82760714285714,-73.92569642857143
1629,Thursday,23,7,40.774049999999995,-73.8722
1630,Thursday,23,8,40.74448181818182,-73.84346818181818
1631,Thursday,23,9,40.68626153846154,-73.97646923076924
1632,Thursday,23,10,40.70504482758621,-73.93290689655171
1633,Thursday,23,11,40.78584285714286,-73.97813142857142
1634,Thursday,23,12,40.64845666666667,-73.78305333333333
1635,Thursday,23,13,40.711212,-73.94682399999999
1636,Thursday,23,14,40.768524324324325,-73.9560945945946
1637,Thursday,23,15,40.687695652173915,-73.98595217391303
1638,Thursday,23,16,40.7106,-73.98495882352941
1639,Thursday,23,17,40.67715185185185,-73.98438148148148
1640,Tuesday,0,-1,40.728232258064516,-73.95491950844854
1641,Tuesday,0,0,40.75041945606694,-73.98947782426778
1642,Tuesday,0,1,40.72665974576272,-73.99483093220339
1643,Tuesday,0,2,40.70740652173913,-74.00954782608696
1644,Tuesday,1,-1,40.73463513043478,-73.96291008695653
1645,Tuesday,1,0,40.762750000000004,-73.98029166666667
1646,Tuesday,1,1,40.74035529411765,-74.00383411764706
1647,Tuesday,1,2,40.72094482758621,-73.98838620689655
1648,Tuesday,1,3,40.7299652173913,-74.00146956521739
1649,Tuesday,1,4,40.75536666666667,-73.98543333333333
1650,Tuesday,1,5,40.72685,-73.98580555555556
1651,Tuesday,2,-1,40.73557815884477,-73.96999819494584
1652,Tuesday,2,0,40.7401,-74.00545454545455
1653,Tuesday,3,-1,40.739141646778045,-73.95919821002387
1654,Tuesday,3,0,40.724497321428565,-73.99102767857143
1655,Tuesday,3,1,40.709031707317074,-74.00853902439025
1656,Tuesday,3,2,40.732896000000004,-74.0043
1657,Tuesday,3,3,40.74133157894737,-74.00259122807017
1658,Tuesday,3,4,40.745657894736844,-73.99164210526317
1659,Tuesday,3,5,40.75776060606061,-73.97173939393939
1660,Tuesday,3,6,40.76029333333334,-73.98800666666666
1661,Tuesday,3,7,40.719759999999994,-74.00335
1662,Tuesday,3,8,40.76475454545455,-73.98030909090909
1663,Tuesday,3,9,40.72836,-74.00174
1664,Tuesday,3,10,40.77187222222222,-73.95462777777777
1665,Tuesday,4,-1,40.729254364089776,-73.94244239401496
1666,Tuesday,4,0,40.645205309734514,-73.78072566371681
1667,Tuesday,4,1,40.74414646271511,-73.98868068833653
1668,Tuesday,4,2,40.69499583333333,-74.17778333333332
1669,Tuesday,4,3,40.716433333333335,-73.95616166666667
1670,Tuesday,4,4,40.754865625,-73.9702625
1671,Tuesday,4,5,40.78255625,-73.95051875
1672,Tuesday,5,-1,40.73108892955169,-73.934365873742
1673,Tuesday,5,0,40.64568153153153,-73.78169324324325
1674,Tuesday,5,1,40.74821533888228,-73.98590071343638
1675,Tuesday,5,2,40.694663636363636,-74.17794545454545
1676,Tuesday,5,3,40.71457839506173,-73.95640740740741
1677,Tuesday,5,4,40.682286363636365,-73.99569545454546
1678,Tuesday,5,5,40.70059444444444,-73.92958333333334
1679,Tuesday,5,6,40.725204545454545,-73.94668636363636
1680,Tuesday,5,7,40.688791176470595,-73.98744411764706
1681,Tuesday,5,8,40.686976666666666,-73.97532666666666
1682,Tuesday,5,9,40.69528235294118,-73.98313529411764
1683,Tuesday,5,10,40.69509,-73.994955
1684,Tuesday,6,-1,40.72992897473997,-73.9403748885587
1685,Tuesday,6,0,40.75295381790064,-73.98215723951286
1686,Tuesday,6,1,40.64593980099502,-73.78237213930348
1687,Tuesday,6,2,40.6892954954955,-73.99041531531532
1688,Tuesday,6,3,40.77291764705882,-73.88569117647059
1689,Tuesday,6,4,40.714241333333334,-73.94629733333333
1690,Tuesday,6,5,40.694966666666666,-74.17784444444445
1691,Tuesday,6,6,40.687895652173914,-74.18217826086956
1692,Tuesday,6,7,40.769819047619045,-73.86492380952382
1693,Tuesday,6,8,40.7174104,-73.95901119999999
1694,Tuesday,6,9,40.67027714285714,-73.97481142857143
1695,Tuesday,6,10,40.67245,-73.9850675
1696,Tuesday,6,11,40.696176666666666,-73.99597999999999
1697,Tuesday,6,12,40.70269473684211,-73.98852631578947
1698,Tuesday,6,13,40.677929166666665,-73.972675
1699,Tuesday,6,14,40.72489375,-73.9424875
1700,Tuesday,6,15,40.68609583333333,-73.95882083333333
1701,Tuesday,6,16,40.687694444444446,-73.97328333333333
1702,Tuesday,6,17,40.74554444444445,-73.95581666666666
1703,Tuesday,7,-1,40.72353968770332,-73.9429514638907
1704,Tuesday,7,0,40.75242917303683,-73.98263131341209
1705,Tuesday,7,1,40.769853012048195,-73.86476144578313
1706,Tuesday,7,2,40.69141212121212,-73.98698383838384
1707,Tuesday,7,3,40.68878947368421,-73.97190877192982
1708,Tuesday,7,4,40.74486176470588,-73.95664705882352
1709,Tuesday,7,5,40.702521875,-73.98783125
1710,Tuesday,7,6,40.7175525862069,-73.95728793103449
1711,Tuesday,7,7,40.64610263157895,-73.77716842105264
1712,Tuesday,7,8,40.77294285714286,-73.88567428571429
1713,Tuesday,7,9,40.64539393939394,-73.78241515151515
1714,Tuesday,7,10,40.77397714285714,-73.87209428571428
1715,Tuesday,7,11,40.71100625,-73.9646875
1716,Tuesday,7,12,40.69398823529412,-73.9962088235294
1717,Tuesday,7,13,40.725211904761906,-73.94500238095237
1718,Tuesday,7,14,40.6869380952381,-73.99893333333333
1719,Tuesday,7,15,40.69509444444444,-74.17821111111111
1720,Tuesday,7,16,40.730688,-73.954636
1721,Tuesday,8,-1,40.721910721376574,-73.94643772336201
1722,Tuesday,8,0,40.75013216675963,-73.983561070831
1723,Tuesday,8,1,40.64593103448276,-73.77680344827587
1724,Tuesday,8,2,40.76953481481482,-73.86416518518519
1725,Tuesday,8,3,40.702855,-73.98735
1726,Tuesday,8,4,40.77399193548387,-73.87238870967742
1727,Tuesday,8,5,40.772999999999996,-73.88564722222222
1728,Tuesday,8,6,40.71162682926829,-73.96470000000001
1729,Tuesday,8,7,40.691177631578945,-73.9861
1730,Tuesday,8,8,40.7180693877551,-73.95794387755102
1731,Tuesday,8,9,40.74638928571428,-73.95657857142858
1732,Tuesday,8,10,40.710305,-73.95029
1733,Tuesday,8,11,40.72419444444444,-73.94088888888889
1734,Tuesday,8,12,40.694103999999996,-73.966812
1735,Tuesday,8,13,40.72763333333334,-73.9470857142857
1736,Tuesday,9,-1,40.72705774533658,-73.94273592862936
1737,Tuesday,9,0,40.749849450761225,-73.98481792252842
1738,Tuesday,9,1,40.69476585365854,-73.98412195121952
1739,Tuesday,9,2,40.77401666666666,-73.87223229166666
